trialnum,filename,facehouse,girlboy
1202,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1203,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1204,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1205,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1206,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1207,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1208,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1209,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1210,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1211,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1212,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1213,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1214,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1215,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1216,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1217,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1218,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1219,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1220,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1221,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1222,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1223,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,0
1224,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1225,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1226,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1227,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1228,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1229,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1230,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1231,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1232,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1233,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1234,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1235,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1236,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1237,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1238,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1239,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1240,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1241,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1242,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1243,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1244,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1245,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1246,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1247,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1248,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1249,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1250,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1251,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1252,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1253,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1254,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1255,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1256,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1257,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1258,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1259,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1260,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1261,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1262,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1263,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1264,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1265,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1266,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1267,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1268,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1269,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1270,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1271,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1272,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1273,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1274,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1275,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1276,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1277,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1278,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1279,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1280,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1281,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1282,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1283,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1284,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1285,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1286,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1287,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1288,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1289,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1290,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1291,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1292,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1293,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1294,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1295,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1296,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1297,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1298,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1299,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1300,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1301,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1302,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1303,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1304,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1305,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1306,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1307,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1308,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1309,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1310,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1311,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1312,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1313,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1314,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1315,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1316,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1317,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1318,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1319,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1320,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1321,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1322,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1323,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1324,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1325,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1326,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1327,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1328,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1329,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1330,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1331,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1332,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1333,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1334,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,0
1335,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1336,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1337,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1338,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1339,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1340,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1341,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1342,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1343,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1344,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1345,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1346,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1347,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1348,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1349,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1350,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1351,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1352,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1353,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1354,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1355,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1356,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1357,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1358,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1359,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1360,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1361,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1362,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1363,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1364,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1365,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1366,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1367,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1368,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1369,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1370,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1371,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1372,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1373,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1374,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1375,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1376,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1377,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1378,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1379,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1380,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1381,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1382,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1383,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1384,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1385,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1386,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1387,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1388,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1389,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1390,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1391,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1392,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1393,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1394,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1395,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1396,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1397,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1398,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1399,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1400,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1401,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1402,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1403,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1404,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1405,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1406,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1407,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1408,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1409,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1410,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1411,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1412,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1413,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1414,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1415,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1416,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1417,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1418,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1419,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1420,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1421,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1422,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1423,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1424,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1425,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1426,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1427,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1428,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1429,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1430,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1431,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1432,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1433,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1434,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1435,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1436,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1437,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1438,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1439,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1440,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1441,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1442,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1443,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1444,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1445,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1446,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1447,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1448,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1449,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1450,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1451,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1452,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1453,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1454,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1455,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1456,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1457,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1458,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1459,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1460,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1461,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1462,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1463,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1464,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1465,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1466,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1467,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1468,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1469,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1470,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1471,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1472,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1473,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1474,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1475,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1476,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1477,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1478,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1479,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1480,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1481,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1482,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1483,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1484,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1485,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1486,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1487,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1488,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1489,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1490,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1491,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1492,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1493,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1494,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1495,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1496,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1497,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1498,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1499,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1500,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1501,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1502,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1503,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1504,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1505,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1506,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1507,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1508,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1509,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1510,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1511,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1512,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1513,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1514,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1515,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1516,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1517,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1518,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1519,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1520,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1521,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1522,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,0
1523,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1524,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1525,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1526,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1527,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1528,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1529,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1530,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1531,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1532,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1533,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1534,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1535,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1536,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1537,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1538,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1539,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1540,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1541,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1542,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1543,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1544,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1545,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1546,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1547,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1548,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1549,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1550,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1551,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1552,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1553,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1554,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1555,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1556,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1557,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1558,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1559,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1560,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1561,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1562,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1563,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1564,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1565,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1566,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1567,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1568,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1569,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1570,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1571,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1572,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1573,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1574,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1575,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1576,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,0
1577,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1578,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1579,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1580,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1581,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1582,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1583,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1584,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1585,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1586,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1587,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1588,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1589,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1590,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1591,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1592,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1593,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
